Year,Province,Division,District,VehicleType,Class,Count
2017,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,2W,61265
2017,Punjab,Faisalabad,Chiniot,Auto Rickshaws,3W,10153
2017,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W1,2426
2017,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W2,428
2017,Punjab,Faisalabad,Chiniot,Taxis,4WT,214
2017,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,164
2017,Punjab,Faisalabad,Chiniot,Trucks,HDV,1176
2017,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,LDV,1684
2017,Punjab,Faisalabad,Chiniot,Tractors,NRV,1949
2017,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,2W,456252
2017,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,3W,638
2017,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W1,11594
2017,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W2,2046
2017,Punjab,D.G.Khan,D.G.Khan,Taxis,4WT,1554
2017,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1145
2017,Punjab,D.G.Khan,D.G.Khan,Trucks,HDV,1089
2017,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,LDV,3070
2017,Punjab,D.G.Khan,D.G.Khan,Tractors,NRV,57071
2017,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,2W,1120119
2017,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,3W,22152
2017,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W1,78312
2017,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W2,13820
2017,Punjab,Faisalabad,Faisalabad,Taxis,4WT,3286
2017,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,8030
2017,Punjab,Faisalabad,Faisalabad,Trucks,HDV,8766
2017,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,LDV,15511
2017,Punjab,Faisalabad,Faisalabad,Tractors,NRV,25428
2017,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,2W,658623
2017,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,3W,15715
2017,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W1,30886
2017,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,4W2,5451
2017,Punjab,Gujranwala,Gujranwala,Taxis,4WT,2338
2017,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,BUS,4195
2017,Punjab,Gujranwala,Gujranwala,Trucks,HDV,1876
2017,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,LDV,8745
2017,Punjab,Gujranwala,Gujranwala,Tractors,NRV,27794
2017,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,2W,349388
2017,Punjab,Gujranwala,Gujrat,Auto Rickshaws,3W,11569
2017,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W1,19300
2017,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,4W2,3406
2017,Punjab,Gujranwala,Gujrat,Taxis,4WT,745
2017,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,BUS,4159
2017,Punjab,Gujranwala,Gujrat,Trucks,HDV,988
2017,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,LDV,5281
2017,Punjab,Gujranwala,Gujrat,Tractors,NRV,16597
2017,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,2W,80429
2017,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,3W,186
2017,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W1,2486
2017,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,4W2,439
2017,Punjab,Gujranwala,Hafizabad,Taxis,4WT,346
2017,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,BUS,262
2017,Punjab,Gujranwala,Hafizabad,Trucks,HDV,165
2017,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,LDV,721
2017,Punjab,Gujranwala,Hafizabad,Tractors,NRV,5303
2017,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,2W,176862
2017,Punjab,Faisalabad,Jhang,Auto Rickshaws,3W,15052
2017,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W1,5312
2017,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,4W2,937
2017,Punjab,Faisalabad,Jhang,Taxis,4WT,755
2017,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2099
2017,Punjab,Faisalabad,Jhang,Trucks,HDV,1419
2017,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,LDV,1805
2017,Punjab,Faisalabad,Jhang,Tractors,NRV,21589
2017,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,2W,184649
2017,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,3W,14724
2017,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W1,17512
2017,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,4W2,3090
2017,Punjab,Rawalpindi,Jhelum,Taxis,4WT,272
2017,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1110
2017,Punjab,Rawalpindi,Jhelum,Trucks,HDV,437
2017,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,LDV,3230
2017,Punjab,Rawalpindi,Jhelum,Tractors,NRV,6232
2017,Punjab,Lahore,Kasur,Motor Cycles/Scooters,2W,19529
2017,Punjab,Lahore,Kasur,Auto Rickshaws,3W,369
2017,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W1,2508
2017,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,4W2,442
2017,Punjab,Lahore,Kasur,Taxis,4WT,505
2017,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,628
2017,Punjab,Lahore,Kasur,Trucks,HDV,1452
2017,Punjab,Lahore,Kasur,Pickups/Delivery Vans,LDV,2115
2017,Punjab,Lahore,Kasur,Tractors,NRV,27226
2017,Punjab,Multan,Khanewal,Motor Cycles/Scooters,2W,205249
2017,Punjab,Multan,Khanewal,Auto Rickshaws,3W,595
2017,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W1,7323
2017,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,4W2,1292
2017,Punjab,Multan,Khanewal,Taxis,4WT,1168
2017,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,520
2017,Punjab,Multan,Khanewal,Trucks,HDV,709
2017,Punjab,Multan,Khanewal,Pickups/Delivery Vans,LDV,2072
2017,Punjab,Multan,Khanewal,Tractors,NRV,20878
2017,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,2W,99807
2017,Punjab,Sargodha,Khushab,Auto Rickshaws,3W,11730
2017,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W1,5401
2017,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,4W2,953
2017,Punjab,Sargodha,Khushab,Taxis,4WT,368
2017,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,BUS,804
2017,Punjab,Sargodha,Khushab,Trucks,HDV,1702
2017,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,LDV,1826
2017,Punjab,Sargodha,Khushab,Tractors,NRV,12015
2017,Punjab,Lahore,Lahore,Motor Cycles/Scooters,2W,3706449
2017,Punjab,Lahore,Lahore,Auto Rickshaws,3W,180296
2017,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W1,1014954
2017,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,4W2,179110
2017,Punjab,Lahore,Lahore,Taxis,4WT,16349
2017,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,BUS,50398
2017,Punjab,Lahore,Lahore,Trucks,HDV,29424
2017,Punjab,Lahore,Lahore,Pickups/Delivery Vans,LDV,87059
2017,Punjab,Lahore,Lahore,Tractors,NRV,53915
2017,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,2W,149234
2017,Punjab,D.G.Khan,Layyah,Auto Rickshaws,3W,7263
2017,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W1,4588
2017,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,4W2,810
2017,Punjab,D.G.Khan,Layyah,Taxis,4WT,921
2017,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,BUS,644
2017,Punjab,D.G.Khan,Layyah,Trucks,HDV,464
2017,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,LDV,2080
2017,Punjab,D.G.Khan,Layyah,Tractors,NRV,11526
2017,Punjab,Multan,Lodhran,Motor Cycles/Scooters,2W,56042
2017,Punjab,Multan,Lodhran,Auto Rickshaws,3W,385
2017,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W1,4633
2017,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,4W2,818
2017,Punjab,Multan,Lodhran,Taxis,4WT,537
2017,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,BUS,172
2017,Punjab,Multan,Lodhran,Trucks,HDV,307
2017,Punjab,Multan,Lodhran,Pickups/Delivery Vans,LDV,689
2017,Punjab,Multan,Lodhran,Tractors,NRV,11878
2017,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,2W,131489
2017,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3W,2470
2017,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W1,6783
2017,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,4W2,1197
2017,Punjab,Gujranwala,M.B.Din,Taxis,4WT,350
2017,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,BUS,483
2017,Punjab,Gujranwala,M.B.Din,Trucks,HDV,311
2017,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,LDV,1934
2017,Punjab,Gujranwala,M.B.Din,Tractors,NRV,6044
2017,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,2W,149195
2017,Punjab,Sargodha,Mianwali,Auto Rickshaws,3W,7594
2017,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W1,5875
2017,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,4W2,1037
2017,Punjab,Sargodha,Mianwali,Taxis,4WT,542
2017,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,BUS,942
2017,Punjab,Sargodha,Mianwali,Trucks,HDV,863
2017,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,LDV,4194
2017,Punjab,Sargodha,Mianwali,Tractors,NRV,8862
2017,Punjab,Multan,Multan,Motor Cycles/Scooters,2W,1028851
2017,Punjab,Multan,Multan,Auto Rickshaws,3W,16938
2017,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W1,94151
2017,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,4W2,16615
2017,Punjab,Multan,Multan,Taxis,4WT,4526
2017,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,8279
2017,Punjab,Multan,Multan,Trucks,HDV,5213
2017,Punjab,Multan,Multan,Pickups/Delivery Vans,LDV,12854
2017,Punjab,Multan,Multan,Tractors,NRV,39080
2017,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,2W,119270
2017,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,3W,662
2017,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W1,4652
2017,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,4W2,821
2017,Punjab,D.G.Khan,Muzaffargarh,Taxis,4WT,964
2017,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,573
2017,Punjab,D.G.Khan,Muzaffargarh,Trucks,HDV,1642
2017,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,LDV,1613
2017,Punjab,D.G.Khan,Muzaffargarh,Tractors,NRV,18025
2017,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,2W,28893
2017,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,3W,131
2017,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W1,2961
2017,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,4W2,523
2017,Punjab,Lahore,Nankana Sahib,Taxis,4WT,437
2017,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,BUS,240
2017,Punjab,Lahore,Nankana Sahib,Trucks,HDV,419
2017,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,LDV,749
2017,Punjab,Lahore,Nankana Sahib,Tractors,NRV,1958
2017,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,2W,41028
2017,Punjab,Gujranwala,Narowal,Auto Rickshaws,3W,1811
2017,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W1,1536
2017,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,4W2,271
2017,Punjab,Gujranwala,Narowal,Taxis,4WT,341
2017,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,294
2017,Punjab,Gujranwala,Narowal,Trucks,HDV,286
2017,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,LDV,895
2017,Punjab,Gujranwala,Narowal,Tractors,NRV,9357
2017,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,2W,270167
2017,Punjab,Sahiwal,Okara,Auto Rickshaws,3W,3276
2017,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W1,7041
2017,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,4W2,1243
2017,Punjab,Sahiwal,Okara,Taxis,4WT,885
2017,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,BUS,815
2017,Punjab,Sahiwal,Okara,Trucks,HDV,1672
2017,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,LDV,2554
2017,Punjab,Sahiwal,Okara,Tractors,NRV,21547
2017,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,2W,93103
2017,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,3W,332
2017,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W1,3876
2017,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,4W2,684
2017,Punjab,Sahiwal,Pakpattan,Taxis,4WT,478
2017,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,442
2017,Punjab,Sahiwal,Pakpattan,Trucks,HDV,459
2017,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,LDV,1010
2017,Punjab,Sahiwal,Pakpattan,Tractors,NRV,9995
2017,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,2W,638460
2017,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,3W,418
2017,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W1,13444
2017,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,4W2,2373
2017,Punjab,Bahawalpur,R.Y.Khan,Taxis,4WT,1692
2017,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1745
2017,Punjab,Bahawalpur,R.Y.Khan,Trucks,HDV,1005
2017,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,LDV,4062
2017,Punjab,Bahawalpur,R.Y.Khan,Tractors,NRV,38582
2017,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,2W,24834
2017,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,3W,4
2017,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W1,1279
2017,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,4W2,226
2017,Punjab,D.G.Khan,Rajanpur,Taxis,4WT,334
2017,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,106
2017,Punjab,D.G.Khan,Rajanpur,Trucks,HDV,60
2017,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,LDV,482
2017,Punjab,D.G.Khan,Rajanpur,Tractors,NRV,3046
2017,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,2W,697761
2017,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,3W,27612
2017,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W1,147429
2017,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,4W2,26017
2017,Punjab,Rawalpindi,Rawalpindi,Taxis,4WT,15082
2017,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,BUS,15329
2017,Punjab,Rawalpindi,Rawalpindi,Trucks,HDV,6975
2017,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,LDV,49480
2017,Punjab,Rawalpindi,Rawalpindi,Tractors,NRV,3930
2017,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,2W,349375
2017,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,3W,2918
2017,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W1,18469
2017,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,4W2,3259
2017,Punjab,Sahiwal,Sahiwal,Taxis,4WT,1585
2017,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2205
2017,Punjab,Sahiwal,Sahiwal,Trucks,HDV,2256
2017,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,LDV,3791
2017,Punjab,Sahiwal,Sahiwal,Tractors,NRV,47611
2017,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,2W,408024
2017,Punjab,Sargodha,Sargodha,Auto Rickshaws,3W,37232
2017,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W1,25536
2017,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,4W2,4506
2017,Punjab,Sargodha,Sargodha,Taxis,4WT,1482
2017,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,BUS,3364
2017,Punjab,Sargodha,Sargodha,Trucks,HDV,5658
2017,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,LDV,5712
2017,Punjab,Sargodha,Sargodha,Tractors,NRV,28358
2017,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,2W,28798
2017,Punjab,Lahore,Sheikhupura,Auto Rickshaws,3W,4046
2017,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W1,7204
2017,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,4W2,1271
2017,Punjab,Lahore,Sheikhupura,Taxis,4WT,625
2017,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2166
2017,Punjab,Lahore,Sheikhupura,Trucks,HDV,1683
2017,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,LDV,2036
2017,Punjab,Lahore,Sheikhupura,Tractors,NRV,21850
2017,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,2W,527616
2017,Punjab,Gujranwala,Sialkot,Auto Rickshaws,3W,23624
2017,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W1,29844
2017,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,4W2,5266
2017,Punjab,Gujranwala,Sialkot,Taxis,4WT,820
2017,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2476
2017,Punjab,Gujranwala,Sialkot,Trucks,HDV,638
2017,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,LDV,6688
2017,Punjab,Gujranwala,Sialkot,Tractors,NRV,21682
2017,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,2W,173795
2017,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,3W,500
2017,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W1,7024
2017,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,4W2,1239
2017,Punjab,Faisalabad,T.T.Singh,Taxis,4WT,735
2017,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,BUS,634
2017,Punjab,Faisalabad,T.T.Singh,Trucks,HDV,762
2017,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,LDV,1926
2017,Punjab,Faisalabad,T.T.Singh,Tractors,NRV,12626
2017,Punjab,Multan,Vehari,Motor Cycles/Scooters,2W,302082
2017,Punjab,Multan,Vehari,Auto Rickshaws,3W,403
2017,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W1,9813
2017,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4W2,1732
2017,Punjab,Multan,Vehari,Taxis,4WT,1190
2017,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,BUS,822
2017,Punjab,Multan,Vehari,Trucks,HDV,966
2017,Punjab,Multan,Vehari,Pickups/Delivery Vans,LDV,2570
2017,Punjab,Multan,Vehari,Tractors,NRV,33150
2018,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,2W,115874
2018,Punjab,Rawalpindi,Attock,Auto Rickshaws,3W,21268
2018,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W1,19030
2018,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,4W2,3358
2018,Punjab,Rawalpindi,Attock,Taxis,4WT,1002
2018,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2908
2018,Punjab,Rawalpindi,Attock,Trucks,HDV,1140
2018,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,LDV,7166
2018,Punjab,Rawalpindi,Attock,Tractors,NRV,10542
2018,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,2W,277447
2018,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,3W,534
2018,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W1,6313
2018,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,4W2,1114
2018,Punjab,Bahawalpur,Bahawalnagar,Taxis,4WT,1258
2018,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,977
2018,Punjab,Bahawalpur,Bahawalnagar,Trucks,HDV,800
2018,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,LDV,3324
2018,Punjab,Bahawalpur,Bahawalnagar,Tractors,NRV,24991
2018,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,2W,490162
2018,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,3W,8070
2018,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W1,23177
2018,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,4W2,4090
2018,Punjab,Bahawalpur,Bahawalpur,Taxis,4WT,2494
2018,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2494
2018,Punjab,Bahawalpur,Bahawalpur,Trucks,HDV,1564
2018,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,LDV,4962
2018,Punjab,Bahawalpur,Bahawalpur,Tractors,NRV,18157
2018,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,2W,127022
2018,Punjab,Sargodha,Bhakkar,Auto Rickshaws,3W,24012
2018,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W1,3307
2018,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,4W2,584
2018,Punjab,Sargodha,Bhakkar,Taxis,4WT,455
2018,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1104
2018,Punjab,Sargodha,Bhakkar,Trucks,HDV,220
2018,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,LDV,2202
2018,Punjab,Sargodha,Bhakkar,Tractors,NRV,8700
2018,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,2W,130368
2018,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,3W,14902
2018,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W1,5851
2018,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,4W2,1032
2018,Punjab,Rawalpindi,Chakwal,Taxis,4WT,558
2018,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,BUS,2150
2018,Punjab,Rawalpindi,Chakwal,Trucks,HDV,760
2018,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,LDV,4284
2018,Punjab,Rawalpindi,Chakwal,Tractors,NRV,7126
2018,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,2W,67918
2018,Punjab,Faisalabad,Chiniot,Auto Rickshaws,3W,11009
2018,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W1,2440
2018,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,4W2,431
2018,Punjab,Faisalabad,Chiniot,Taxis,4WT,214
2018,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,BUS,304
2018,Punjab,Faisalabad,Chiniot,Trucks,HDV,1177
2018,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,LDV,1698
2018,Punjab,Faisalabad,Chiniot,Tractors,NRV,2018
2018,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,2W,489869
2018,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,3W,642
2018,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W1,8304
2018,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,4W2,1466
2018,Punjab,D.G.Khan,D.G.Khan,Taxis,4WT,1554
2018,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,BUS,1961
2018,Punjab,D.G.Khan,D.G.Khan,Trucks,HDV,1091
2018,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,LDV,3086
2018,Punjab,D.G.Khan,D.G.Khan,Tractors,NRV,40159
2018,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,2W,1209772
2018,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,3W,23168
2018,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,4W1,72671
